chr2	97573085	97573585	.	0
chr22	42342577	42343077	.	0
chr9	86594968	86595468	.	0
chr10	70319795	70320295	.	0
chr1	228645414	228645914	.	0
chr19	8477873	8478373	.	0
chr6	26124061	26124561	.	0
chr14	24867469	24867969	.	0
chr1	29575686	29576186	.	0
chr1	150669535	150670035	.	0
chr10	70359928	70360428	.	0
chr17	43212696	43213196	.	0
chr12	125534012	125534512	.	0
chr1	27816470	27816970	.	0
chr22	44787638	44788138	.	0
chr9	92276841	92277341	.	0
chr1	153643280	153643780	.	0
chr16	19078564	19079064	.	0
chr6	62995958	62996458	.	0
chr10	134221323	134221823	.	0
chr11	58673163	58673663	.	0
chr11	44921466	44921966	.	0
chr1	236958243	236958743	.	0
chr19	17414054	17414554	.	0
chr8	144450658	144451158	.	0
chr5	88999556	89000056	.	0
chr19	14062841	14063341	.	0
chr2	26568574	26569074	.	0
chr1	151226941	151227441	.	0
chr14	75530549	75531049	.	0
chr19	37288027	37288527	.	0
chr22	38859258	38859758	.	0
chr7	50108594	50109094	.	0
chr14	75885996	75886496	.	0
chr3	38356135	38356635	.	0
chr7	72936439	72936939	.	0
chr11	14541797	14542297	.	0
chr2	219134711	219135211	.	0
chr7	45622339	45622839	.	0
chr17	76568871	76569371	.	0
chr17	2304196	2304696	.	0
chr7	11012582	11013082	.	0
chr3	14989704	14990204	.	0
chr16	66914124	66914624	.	0
chr12	21654389	21654889	.	0
chr12	57472402	57472902	.	0
chr1	33937813	33938313	.	0
chr14	24836289	24836789	.	0
chr22	44207931	44208431	.	0
chr6	108879582	108880082	.	0
chr6	32145863	32146363	.	0
chr6	27860850	27861350	.	0
chr19	37808390	37808890	.	0
chr17	79650633	79651133	.	0
chr15	75743926	75744426	.	0
chr17	79196619	79197119	.	0
chr7	122319212	122319712	.	0
chr4	299115	299615	.	0
chr17	8059679	8060179	.	0
chr6	26157923	26158423	.	0
chr6	26271473	26271973	.	0
chr1	203954150	203954650	.	0
chr14	64009901	64010401	.	0
chr17	73285320	73285820	.	0
chr2	238398870	238399370	.	0
chr15	70393776	70394276	.	0
chr17	41322911	41323411	.	0
chr12	95611230	95611730	.	0
chr3	149530712	149531212	.	0
chr20	32307938	32308438	.	0
chr19	54115874	54116374	.	0
chr2	220094136	220094636	.	0
chr19	45873686	45874186	.	0
chr14	90920612	90921112	.	0
chr13	20437623	20438123	.	0
chr1	41174685	41175185	.	0
chr19	4153310	4153810	.	0
chr11	46867612	46868112	.	0
chr2	120550389	120550889	.	0
chr11	65686591	65687091	.	0
chr17	76237495	76237995	.	0
chr12	122020541	122021041	.	0
chr5	89705397	89705897	.	0
chr17	41438463	41438963	.	0
chr17	46018568	46019068	.	0
chr6	26216793	26217293	.	0
chr13	77903131	77903631	.	0
chr1	153700113	153700613	.	0
chr16	87979273	87979773	.	0
chr5	75013040	75013540	.	0
chr6	153304010	153304510	.	0
chr16	4852750	4853250	.	0
chr1	54665532	54666032	.	0
chr3	57789218	57789718	.	0
chr2	5513362	5513862	.	0
chr5	112312069	112312569	.	0
chr4	69771459	69771959	.	0
chr18	33709154	33709654	.	0
chr22	39570703	39571203	.	0
chr15	86337961	86338461	.	0
chr9	131940369	131940869	.	0
chr3	155462663	155463163	.	0
chr3	37034653	37035153	.	0
chr5	98108971	98109471	.	0
chr2	63841680	63842180	.	0
chr1	182070481	182070981	.	0
chr17	43138711	43139211	.	0
chr2	84743261	84743761	.	0
chr1	85690702	85691202	.	0
chr14	69262998	69263498	.	0
chr1	23694670	23695170	.	0
chr6	52528889	52529389	.	0
chr8	127570426	127570926	.	0
chr9	127905661	127906161	.	0
chr16	1358871	1359371	.	0
chrX	1780406	1780906	.	0
chr17	45177454	45177954	.	0
chr3	176634561	176635061	.	0
chr16	2732226	2732726	.	0
chr14	73392849	73393349	.	0
chr22	42475766	42476266	.	0
chr11	111895511	111896011	.	0
chr19	58892419	58892919	.	0
chr2	198668997	198669497	.	0
chr5	115910333	115910833	.	0
chr16	2961605	2962105	.	0
chr4	52708910	52709410	.	0
chr19	45681529	45682029	.	0
chr12	54673317	54673817	.	0
chr16	3450874	3451374	.	0
chr15	69744972	69745472	.	0
chr2	74685122	74685622	.	0
chr15	67546835	67547335	.	0
chr14	76127041	76127541	.	0
chr14	23476198	23476698	.	0
chr20	60011599	60012099	.	0
chr12	49259469	49259969	.	0
chr17	55740292	55740792	.	0
chr14	90420917	90421417	.	0
chr2	5866180	5866680	.	0
chr6	53409674	53410174	.	0
chr16	27095189	27095689	.	0
chr22	29999142	29999642	.	0
chr4	40752852	40753352	.	0
chr19	10491136	10491636	.	0
chr16	1832626	1833126	.	0
chr3	183262432	183262932	.	0
chr12	6647223	6647723	.	0
chr5	179921020	179921520	.	0
chr19	39881654	39882154	.	0
chr6	25963739	25964239	.	0
chr20	17662764	17663264	.	0
chr4	113573317	113573817	.	0
chr2	114647130	114647630	.	0
chr10	101380039	101380539	.	0
chr16	75551029	75551529	.	0
chr2	169654815	169655315	.	0
chr4	123653500	123654000	.	0
chr12	110540050	110540550	.	0
chr3	156272831	156273331	.	0
chr7	27702414	27702914	.	0
chr19	20844195	20844695	.	0
chr22	19435056	19435556	.	0
chr11	31530975	31531475	.	0
chr2	10952770	10953270	.	0
chr2	55277511	55278011	.	0
chr1	155197170	155197670	.	0
chr7	134331189	134331689	.	0
chr16	83874197	83874697	.	0
chr22	41347442	41347942	.	0
chr8	141467655	141468155	.	0
chr14	78083033	78083533	.	0
chr14	91527146	91527646	.	0
chr1	46867747	46868247	.	0
chr17	79367701	79368201	.	0
chr10	71210935	71211435	.	0
chr3	25706246	25706746	.	0
chr19	11266316	11266816	.	0
chr17	74260863	74261363	.	0
chr3	18464769	18465269	.	0
chr9	140095111	140095611	.	0
chr17	1619495	1619995	.	0
chr12	41085922	41086422	.	0
chr17	45726940	45727440	.	0
chr6	43044780	43045280	.	0
chr10	70660654	70661154	.	0
chr7	137686874	137687374	.	0
chr5	96143893	96144393	.	0
chr19	19174420	19174920	.	0
chr19	46799959	46800459	.	0
chr14	105957172	105957672	.	0
chr3	122744828	122745328	.	0
chr16	84314623	84315123	.	0
chr16	9185054	9185554	.	0
chr12	125399239	125399739	.	0
chr13	29292934	29293434	.	0
chr19	55677833	55678333	.	0
chr16	30596906	30597406	.	0
chr11	57406811	57407311	.	0
chr6	37225236	37225736	.	0
chrX	150070875	150071375	.	0
chr15	69113066	69113566	.	0
chr18	55102252	55102752	.	0
chr11	66725661	66726161	.	0
chr1	167690903	167691403	.	0
chr5	31532064	31532564	.	0
chr16	1727960	1728460	.	0
chr8	11659822	11660322	.	0
chr11	132843529	132844029	.	0
chr5	35938577	35939077	.	0
chr3	110430686	110431186	.	0
chr1	205719184	205719684	.	0
chr1	247171187	247171687	.	0
chr19	41120338	41120838	.	0
chr19	11485006	11485506	.	0
chr8	6565603	6566103	.	0
chr15	64673507	64674007	.	0
chr20	48552535	48553035	.	0
chr16	30645494	30645994	.	0
chr11	112831688	112832188	.	0
chr11	47788868	47789368	.	0
chr4	176919872	176920372	.	0
chr19	11456786	11457286	.	0
chr5	176853100	176853600	.	0
chr17	29035112	29035612	.	0
chr11	119204889	119205389	.	0
chr4	111544225	111544725	.	0
chr5	149340002	149340502	.	0
chr3	113415378	113415878	.	0
chr6	116892241	116892741	.	0
chr1	144533833	144534333	.	0
chr19	47103999	47104499	.	0
chr12	31493116	31493616	.	0
chr19	1260743	1261243	.	0
chr21	43883910	43884410	.	0
chr5	150137990	150138490	.	0
chr19	55972893	55973393	.	0
chr19	13944323	13944823	.	0
chr17	72869205	72869705	.	0
chr15	90542905	90543405	.	0
chr7	25989935	25990435	.	0
chr2	25537842	25538342	.	0
chr19	8407975	8408475	.	0
chr16	30959398	30959898	.	0
chr1	28879201	28879701	.	0
chr3	152879047	152879547	.	0
chr8	37619818	37620318	.	0
chr6	112194497	112194997	.	0
chr17	17942404	17942904	.	0
chr8	81805818	81806318	.	0
chr1	37740826	37741326	.	0
chr21	30397011	30397511	.	0
chr3	50604996	50605496	.	0
chr1	40364572	40365072	.	0
chr19	23433047	23433547	.	0
chr17	46969833	46970333	.	0
chr4	8535889	8536389	.	0
chr11	116558104	116558604	.	0
chr9	71735482	71735982	.	0
chr1	227127590	227128090	.	0
chr17	2952096	2952596	.	0
chr22	31739208	31739708	.	0
chr19	39390258	39390758	.	0
chr16	4316301	4316801	.	0
chr19	1133489	1133989	.	0
chr16	20687100	20687600	.	0
chr9	128003598	128004098	.	0
chr19	3494017	3494517	.	0
chr19	12444318	12444818	.	0
chr19	47321960	47322460	.	0
chr19	38495121	38495621	.	0
chr13	107187840	107188340	.	0
chr14	27067487	27067987	.	0
chr5	1514857	1515357	.	0
chr13	30611398	30611898	.	0
chr2	44395347	44395847	.	0
chr1	109940432	109940932	.	0
chr6	26020366	26020866	.	0
chr7	83314249	83314749	.	0
chr19	20958787	20959287	.	0
chr10	28591825	28592325	.	0
chr6	80280139	80280639	.	0
chr2	111435478	111435978	.	0
chr12	49504478	49504978	.	0
chr7	77325387	77325887	.	0
chr20	35807153	35807653	.	0
chr10	99393047	99393547	.	0
chr7	73246438	73246938	.	0
chr12	98909100	98909600	.	0
chr1	25235840	25236340	.	0
chr21	37692245	37692745	.	0
chr7	75947204	75947704	.	0
chr5	77590384	77590884	.	0
chr1	197170439	197170939	.	0
chr12	27676747	27677247	.	0
chr6	82957277	82957777	.	0
chr16	3053808	3054308	.	0
chr12	120730812	120731312	.	0
chr13	114428107	114428607	.	0
chrX	47415390	47415890	.	0
chr12	30037886	30038386	.	0
chr19	21950194	21950694	.	0
chr16	84224420	84224920	.	0
chr15	78368133	78368633	.	0
chr12	121837549	121838049	.	0
chr2	62081529	62082029	.	0
chr12	123868381	123868881	.	0
chr17	8533976	8534476	.	0
chr19	18334618	18335118	.	0
chr19	58789976	58790476	.	0
chr6	31139603	31140103	.	0
chr4	130947308	130947808	.	0
chr19	45393858	45394358	.	0
chr17	48944702	48945202	.	0
chr14	22025532	22026032	.	0
chr15	76005737	76006237	.	0
chr1	33647482	33647982	.	0
chr14	65183426	65183926	.	0
chr10	111975982	111976482	.	0
chr11	118991996	118992496	.	0
chr15	85524356	85524856	.	0
chr4	190107115	190107615	.	0
chr5	177553526	177554026	.	0
chr4	149363533	149364033	.	0
chr17	27139315	27139815	.	0
chr16	87421824	87422324	.	0
chr6	27775573	27776073	.	0
chr4	2845269	2845769	.	0
chr3	119813603	119814103	.	0
chr20	45035094	45035594	.	0
chr10	60028448	60028948	.	0
chr20	37353820	37354320	.	0
chr1	46713102	46713602	.	0
chr10	96304632	96305132	.	0
chr16	77224444	77224944	.	0
chr14	51561686	51562186	.	0
chr6	27858390	27858890	.	0
chr19	797067	797567	.	0
chrX	1324739	1325239	.	0
chr7	38217500	38218000	.	0
chr22	18484352	18484852	.	0
chr20	30326793	30327293	.	0
chr17	8076626	8077126	.	0
chr6	42585811	42586311	.	0
chr7	150076115	150076615	.	0
chr1	156251775	156252275	.	0
chr10	99205564	99206064	.	0
chr15	65588124	65588624	.	0
chr17	5661940	5662440	.	0
chr1	82265945	82266445	.	0
chr14	65007104	65007604	.	0
chr3	182833644	182834144	.	0
chr12	31539288	31539788	.	0
chr9	101049610	101050110	.	0
chr11	119066355	119066855	.	0
chr9	135905731	135906231	.	0
chr7	1808427	1808927	.	0
chr9	80911713	80912213	.	0
chr12	109535583	109536083	.	0
chr8	143552089	143552589	.	0
chr19	1904448	1904948	.	0
chr12	8179086	8179586	.	0
chr10	103911767	103912267	.	0
chr19	18654179	18654679	.	0
chr1	44820734	44821234	.	0
chr5	81047050	81047550	.	0
chr11	57548996	57549496	.	0
chr17	80656420	80656920	.	0
chr11	58874341	58874841	.	0
chr17	79992521	79993021	.	0
chr19	42363528	42364028	.	0
chr14	68283194	68283694	.	0
chr2	24270140	24270640	.	0
chr19	13001641	13002141	.	0
chr20	56293431	56293931	.	0
chr5	176778676	176779176	.	0
chr1	154946785	154947285	.	0
chr7	12726882	12727382	.	0
chr19	16222408	16222908	.	0
chr10	102790709	102791209	.	0
chr12	6960891	6961391	.	0
chr10	124913583	124914083	.	0
chr14	24610748	24611248	.	0
chr11	57434656	57435156	.	0
chr10	3827397	3827897	.	0
chr13	20207523	20208023	.	0
chr12	117175764	117176264	.	0
chr6	116937270	116937770	.	0
chr5	87968370	87968870	.	0
chr2	26522413	26522913	.	0
chrX	47221461	47221961	.	0
chr19	49255996	49256496	.	0
chr5	141196074	141196574	.	0
chr11	12709297	12709797	.	0
chr10	30811477	30811977	.	0
chr3	177077590	177078090	.	0
chr13	93878764	93879264	.	0
chr6	27839919	27840419	.	0
chr10	105496460	105496960	.	0
chr4	185654332	185654832	.	0
chr11	68227792	68228292	.	0
chr16	84538074	84538574	.	0
chr6	26189118	26189618	.	0
chr2	169746776	169747276	.	0
chr2	239197295	239197795	.	0
chr6	35453928	35454428	.	0
chr19	36138852	36139352	.	0
chr1	20987836	20988336	.	0
chr14	99285747	99286247	.	0
chr19	13858350	13858850	.	0
chr6	46097383	46097883	.	0
chr19	55850553	55851053	.	0
chr6	33266924	33267424	.	0
chr20	23331077	23331577	.	0
chr19	3344080	3344580	.	0
chr6	31125980	31126480	.	0
chr6	147523426	147523926	.	0
chr15	25164542	25165042	.	0
chr11	71823219	71823719	.	0
chr10	131909198	131909698	.	0
chr12	49075851	49076351	.	0
chr3	62873822	62874322	.	0
chr19	6110479	6110979	.	0
chr19	12405469	12405969	.	0
chr18	71959108	71959608	.	0
chr4	41216356	41216856	.	0
chr2	65283162	65283662	.	0
chr3	142314920	142315420	.	0
chr6	139695594	139696094	.	0
chr4	83955882	83956382	.	0
